,country,dd,sb_fatalities,preds
740,China,2022-11,0,156.4
741,China,2022-11,0,156.4
742,China,2022-12,0,156.4
743,China,2022-12,0,156.4
744,Colombia,2022-01,1,7.72
745,Colombia,2022-01,1,7.72
746,Colombia,2022-02,25,6.54
747,Colombia,2022-02,25,6.54
748,Colombia,2022-03,6,6.54
749,Colombia,2022-03,6,6.54
750,Colombia,2022-04,10,6.51
751,Colombia,2022-04,10,6.51
752,Colombia,2022-05,6,6.18
753,Colombia,2022-05,6,6.18
754,Colombia,2022-06,3,6.54
755,Colombia,2022-06,3,6.54
756,Colombia,2022-07,14,6.64
757,Colombia,2022-07,14,6.64
758,Colombia,2022-08,2,6.41
759,Colombia,2022-08,2,6.41
760,Colombia,2022-09,8,12.8
761,Colombia,2022-09,8,12.8
762,Colombia,2022-10,0,6.5
763,Colombia,2022-10,0,6.5
764,Colombia,2022-11,0,6.63
765,Colombia,2022-11,0,6.63
766,Colombia,2022-12,8,7.17
767,Colombia,2022-12,8,7.17
768,Comoros,2022-01,0,0.0
769,Comoros,2022-01,0,0.0
770,Comoros,2022-02,0,0.0
771,Comoros,2022-02,0,0.0
772,Comoros,2022-03,0,0.0
773,Comoros,2022-03,0,0.0
774,Comoros,2022-04,0,0.0
775,Comoros,2022-04,0,0.0
776,Comoros,2022-05,0,0.0
777,Comoros,2022-05,0,0.0
778,Comoros,2022-06,0,0.0
779,Comoros,2022-06,0,0.0
780,Comoros,2022-07,0,0.0
781,Comoros,2022-07,0,0.0
782,Comoros,2022-08,0,0.0
783,Comoros,2022-08,0,0.0
784,Comoros,2022-09,0,0.0
785,Comoros,2022-09,0,0.0
786,Comoros,2022-10,0,0.0
787,Comoros,2022-10,0,0.0
788,Comoros,2022-11,0,0.0
789,Comoros,2022-11,0,0.0
790,Comoros,2022-12,0,0.0
791,Comoros,2022-12,0,0.0
792,Congo,2022-01,0,0.0
793,Congo,2022-01,0,0.0
794,Congo,2022-02,0,0.0
795,Congo,2022-02,0,0.0
796,Congo,2022-03,0,0.0
797,Congo,2022-03,0,0.0
798,Congo,2022-04,0,0.47
799,Congo,2022-04,0,0.47
800,Congo,2022-05,3,1.41
801,Congo,2022-05,3,1.41
802,Congo,2022-06,0,1.41
803,Congo,2022-06,0,1.41
804,Congo,2022-07,0,1.41
805,Congo,2022-07,0,1.41
806,Congo,2022-08,0,1.41
807,Congo,2022-08,0,1.41
808,Congo,2022-09,0,1.41
809,Congo,2022-09,0,1.41
810,Congo,2022-10,0,1.41
811,Congo,2022-10,0,1.41
812,Congo,2022-11,0,1.41
813,Congo,2022-11,0,1.41
814,Congo,2022-12,0,1.41
815,Congo,2022-12,0,1.41
816,Costa Rica,2022-01,0,0.0
817,Costa Rica,2022-01,0,0.0
818,Costa Rica,2022-02,0,0.0
819,Costa Rica,2022-02,0,0.0
820,Costa Rica,2022-03,0,0.0
821,Costa Rica,2022-03,0,0.0
822,Costa Rica,2022-04,0,0.0
823,Costa Rica,2022-04,0,0.0
824,Costa Rica,2022-05,0,0.0
825,Costa Rica,2022-05,0,0.0
826,Costa Rica,2022-06,0,0.0
827,Costa Rica,2022-06,0,0.0
828,Costa Rica,2022-07,0,0.0
829,Costa Rica,2022-07,0,0.0
830,Costa Rica,2022-08,0,0.0
831,Costa Rica,2022-08,0,0.0
832,Costa Rica,2022-09,0,0.0
833,Costa Rica,2022-09,0,0.0
834,Costa Rica,2022-10,0,0.0
835,Costa Rica,2022-10,0,0.0
836,Costa Rica,2022-11,0,0.0
837,Costa Rica,2022-11,0,0.0
838,Costa Rica,2022-12,0,0.0
839,Costa Rica,2022-12,0,0.0
840,Croatia,2022-01,0,0.0
841,Croatia,2022-01,0,0.0
842,Croatia,2022-02,0,0.0
843,Croatia,2022-02,0,0.0
844,Croatia,2022-03,0,0.0
845,Croatia,2022-03,0,0.0
846,Croatia,2022-04,0,0.0
847,Croatia,2022-04,0,0.0
848,Croatia,2022-05,0,0.0
849,Croatia,2022-05,0,0.0
850,Croatia,2022-06,0,0.0
851,Croatia,2022-06,0,0.0
852,Croatia,2022-07,0,0.0
853,Croatia,2022-07,0,0.0
854,Croatia,2022-08,0,0.0
855,Croatia,2022-08,0,0.0
856,Croatia,2022-09,0,0.0
857,Croatia,2022-09,0,0.0
858,Croatia,2022-10,0,0.0
859,Croatia,2022-10,0,0.0
860,Croatia,2022-11,0,0.0
861,Croatia,2022-11,0,0.0
862,Croatia,2022-12,0,0.0
863,Croatia,2022-12,0,0.0
864,Cuba,2022-01,0,0.0
865,Cuba,2022-01,0,0.0
866,Cuba,2022-02,0,0.0
867,Cuba,2022-02,0,0.0
868,Cuba,2022-03,0,0.0
869,Cuba,2022-03,0,0.0
870,Cuba,2022-04,0,0.0
871,Cuba,2022-04,0,0.0
872,Cuba,2022-05,0,0.0
873,Cuba,2022-05,0,0.0
874,Cuba,2022-06,0,0.0
875,Cuba,2022-06,0,0.0
876,Cuba,2022-07,0,0.0
877,Cuba,2022-07,0,0.0
878,Cuba,2022-08,0,0.0
879,Cuba,2022-08,0,0.0
880,Cuba,2022-09,0,0.0
881,Cuba,2022-09,0,0.0
882,Cuba,2022-10,0,0.0
883,Cuba,2022-10,0,0.0
884,Cuba,2022-11,0,0.0
885,Cuba,2022-11,0,0.0
886,Cuba,2022-12,0,0.0
887,Cuba,2022-12,0,0.0
888,Cyprus,2022-01,0,0.01
889,Cyprus,2022-01,0,0.01
890,Cyprus,2022-02,0,0.01
891,Cyprus,2022-02,0,0.01
892,Cyprus,2022-03,0,0.01
893,Cyprus,2022-03,0,0.01
894,Cyprus,2022-04,0,0.01
895,Cyprus,2022-04,0,0.01
896,Cyprus,2022-05,0,0.01
897,Cyprus,2022-05,0,0.01
898,Cyprus,2022-06,0,0.01
899,Cyprus,2022-06,0,0.01
900,Cyprus,2022-07,0,0.01
901,Cyprus,2022-07,0,0.01
902,Cyprus,2022-08,0,0.01
903,Cyprus,2022-08,0,0.01
904,Cyprus,2022-09,0,0.01
905,Cyprus,2022-09,0,0.01
906,Cyprus,2022-10,0,0.01
907,Cyprus,2022-10,0,0.01
908,Cyprus,2022-11,0,0.01
909,Cyprus,2022-11,0,0.01
910,Cyprus,2022-12,0,0.0
911,Cyprus,2022-12,0,0.0
912,Czechia,2022-01,0,0.0
913,Czechia,2022-01,0,0.0
914,Czechia,2022-02,0,0.0
915,Czechia,2022-02,0,0.0
916,Czechia,2022-03,0,0.0
917,Czechia,2022-03,0,0.0
918,Czechia,2022-04,0,0.0
919,Czechia,2022-04,0,0.0
920,Czechia,2022-05,0,0.0
921,Czechia,2022-05,0,0.0
922,Czechia,2022-06,0,0.0
923,Czechia,2022-06,0,0.0
924,Czechia,2022-07,0,0.0
925,Czechia,2022-07,0,0.0
926,Czechia,2022-08,0,0.0
927,Czechia,2022-08,0,0.0
928,Czechia,2022-09,0,0.0
929,Czechia,2022-09,0,0.0
930,Czechia,2022-10,0,0.0
931,Czechia,2022-10,0,0.0
932,Czechia,2022-11,0,0.0
933,Czechia,2022-11,0,0.0
934,Czechia,2022-12,0,0.0
935,Czechia,2022-12,0,0.0
936,DR Congo (Zaire),2022-01,176,77.33
937,DR Congo (Zaire),2022-01,176,77.33
938,DR Congo (Zaire),2022-02,161,79.8
939,DR Congo (Zaire),2022-02,161,79.8
940,DR Congo (Zaire),2022-03,123,78.27
941,DR Congo (Zaire),2022-03,123,78.27
942,DR Congo (Zaire),2022-04,73,77.66
943,DR Congo (Zaire),2022-04,73,77.66
944,DR Congo (Zaire),2022-05,229,79.43
945,DR Congo (Zaire),2022-05,229,79.43
946,DR Congo (Zaire),2022-06,70,78.84
947,DR Congo (Zaire),2022-06,70,78.84
948,DR Congo (Zaire),2022-07,83,76.26
949,DR Congo (Zaire),2022-07,83,76.26
950,DR Congo (Zaire),2022-08,104,79.04
951,DR Congo (Zaire),2022-08,104,79.04
952,DR Congo (Zaire),2022-09,61,79.04
953,DR Congo (Zaire),2022-09,61,79.04
954,DR Congo (Zaire),2022-10,66,79.04
955,DR Congo (Zaire),2022-10,66,79.04
956,DR Congo (Zaire),2022-11,177,79.04
957,DR Congo (Zaire),2022-11,177,79.04
958,DR Congo (Zaire),2022-12,70,79.04
959,DR Congo (Zaire),2022-12,70,79.04
960,Denmark,2022-01,0,0.0
961,Denmark,2022-01,0,0.0
962,Denmark,2022-02,0,0.0
963,Denmark,2022-02,0,0.0
964,Denmark,2022-03,0,0.0
965,Denmark,2022-03,0,0.0
966,Denmark,2022-04,0,0.0
967,Denmark,2022-04,0,0.0
968,Denmark,2022-05,0,0.0
969,Denmark,2022-05,0,0.0
970,Denmark,2022-06,0,0.0
971,Denmark,2022-06,0,0.0
972,Denmark,2022-07,0,0.0
973,Denmark,2022-07,0,0.0
974,Denmark,2022-08,0,0.0
975,Denmark,2022-08,0,0.0
976,Denmark,2022-09,0,0.0
977,Denmark,2022-09,0,0.0
978,Denmark,2022-10,0,0.0
979,Denmark,2022-10,0,0.0
980,Denmark,2022-11,0,0.0
981,Denmark,2022-11,0,0.0
982,Denmark,2022-12,0,0.0
983,Denmark,2022-12,0,0.0
984,Djibouti,2022-01,0,0.0
985,Djibouti,2022-01,0,0.0
986,Djibouti,2022-02,0,0.02
987,Djibouti,2022-02,0,0.02
988,Djibouti,2022-03,0,0.02
989,Djibouti,2022-03,0,0.02
990,Djibouti,2022-04,0,0.02
991,Djibouti,2022-04,0,0.02
992,Djibouti,2022-05,0,0.02
993,Djibouti,2022-05,0,0.02
994,Djibouti,2022-06,0,0.02
995,Djibouti,2022-06,0,0.02
996,Djibouti,2022-07,0,0.02
997,Djibouti,2022-07,0,0.02
998,Djibouti,2022-08,0,0.02
999,Djibouti,2022-08,0,0.02
1000,Djibouti,2022-09,0,0.08
1001,Djibouti,2022-09,0,0.08
1002,Djibouti,2022-10,0,0.07
1003,Djibouti,2022-10,0,0.07
1004,Djibouti,2022-11,0,0.03
1005,Djibouti,2022-11,0,0.03
1006,Djibouti,2022-12,0,0.02
1007,Djibouti,2022-12,0,0.02
1008,Dominican Republic,2022-01,0,0.01
1009,Dominican Republic,2022-01,0,0.01
1010,Dominican Republic,2022-02,0,0.01
1011,Dominican Republic,2022-02,0,0.01
1012,Dominican Republic,2022-03,0,0.01
1013,Dominican Republic,2022-03,0,0.01
1014,Dominican Republic,2022-04,0,0.01
1015,Dominican Republic,2022-04,0,0.01
1016,Dominican Republic,2022-05,0,0.01
1017,Dominican Republic,2022-05,0,0.01
1018,Dominican Republic,2022-06,0,0.01
1019,Dominican Republic,2022-06,0,0.01
1020,Dominican Republic,2022-07,0,0.01
1021,Dominican Republic,2022-07,0,0.01
1022,Dominican Republic,2022-08,0,0.01
1023,Dominican Republic,2022-08,0,0.01
1024,Dominican Republic,2022-09,0,0.01
1025,Dominican Republic,2022-09,0,0.01
1026,Dominican Republic,2022-10,0,0.01
1027,Dominican Republic,2022-10,0,0.01
1028,Dominican Republic,2022-11,0,0.01
1029,Dominican Republic,2022-11,0,0.01
1030,Dominican Republic,2022-12,0,0.01
1031,Dominican Republic,2022-12,0,0.01
1032,East Timor,2022-01,0,0.0
1033,East Timor,2022-01,0,0.0
1034,East Timor,2022-02,0,0.0
1035,East Timor,2022-02,0,0.0
1036,East Timor,2022-03,0,0.0
1037,East Timor,2022-03,0,0.0
1038,East Timor,2022-04,0,0.0
1039,East Timor,2022-04,0,0.0
1040,East Timor,2022-05,0,0.0
1041,East Timor,2022-05,0,0.0
1042,East Timor,2022-06,0,0.0
1043,East Timor,2022-06,0,0.0
1044,East Timor,2022-07,0,0.0
1045,East Timor,2022-07,0,0.0
1046,East Timor,2022-08,0,0.0
1047,East Timor,2022-08,0,0.0
1048,East Timor,2022-09,0,0.0
1049,East Timor,2022-09,0,0.0
1050,East Timor,2022-10,0,0.0
1051,East Timor,2022-10,0,0.0
1052,East Timor,2022-11,0,0.0
1053,East Timor,2022-11,0,0.0
1054,East Timor,2022-12,0,0.0
1055,East Timor,2022-12,0,0.0
1056,Ecuador,2022-01,0,0.1
1057,Ecuador,2022-01,0,0.1
1058,Ecuador,2022-02,0,0.1
1059,Ecuador,2022-02,0,0.1
1060,Ecuador,2022-03,0,0.12
1061,Ecuador,2022-03,0,0.12
1062,Ecuador,2022-04,0,0.12
1063,Ecuador,2022-04,0,0.12
1064,Ecuador,2022-05,0,0.16
1065,Ecuador,2022-05,0,0.16
1066,Ecuador,2022-06,0,0.18
1067,Ecuador,2022-06,0,0.18
1068,Ecuador,2022-07,0,0.18
1069,Ecuador,2022-07,0,0.18
1070,Ecuador,2022-08,0,0.16
1071,Ecuador,2022-08,0,0.16
1072,Ecuador,2022-09,0,0.16
1073,Ecuador,2022-09,0,0.16
1074,Ecuador,2022-10,0,0.16
1075,Ecuador,2022-10,0,0.16
1076,Ecuador,2022-11,0,0.16
1077,Ecuador,2022-11,0,0.16
1078,Ecuador,2022-12,0,0.16
1079,Ecuador,2022-12,0,0.16
1080,Egypt,2022-01,8,21.69
1081,Egypt,2022-01,8,21.69
1082,Egypt,2022-02,19,19.01
1083,Egypt,2022-02,19,19.01
1084,Egypt,2022-03,23,18.17
1085,Egypt,2022-03,23,18.17
1086,Egypt,2022-04,33,24.43
1087,Egypt,2022-04,33,24.43
1088,Egypt,2022-05,57,24.31
1089,Egypt,2022-05,57,24.31
1090,Egypt,2022-06,39,21.01
1091,Egypt,2022-06,39,21.01
1092,Egypt,2022-07,21,24.94
1093,Egypt,2022-07,21,24.94
1094,Egypt,2022-08,3,22.57
1095,Egypt,2022-08,3,22.57
1096,Egypt,2022-09,2,19.18
1097,Egypt,2022-09,2,19.18
1098,Egypt,2022-10,17,18.66
1099,Egypt,2022-10,17,18.66
1100,Egypt,2022-11,5,8.09
1101,Egypt,2022-11,5,8.09
1102,Egypt,2022-12,4,18.41
1103,Egypt,2022-12,4,18.41
1104,El Salvador,2022-01,0,0.02
1105,El Salvador,2022-01,0,0.02
1106,El Salvador,2022-02,0,0.02
1107,El Salvador,2022-02,0,0.02
1108,El Salvador,2022-03,0,0.02
1109,El Salvador,2022-03,0,0.02
1110,El Salvador,2022-04,0,0.01
1111,El Salvador,2022-04,0,0.01
1112,El Salvador,2022-05,0,0.0
1113,El Salvador,2022-05,0,0.0
1114,El Salvador,2022-06,0,0.0
1115,El Salvador,2022-06,0,0.0
1116,El Salvador,2022-07,0,0.0
1117,El Salvador,2022-07,0,0.0
1118,El Salvador,2022-08,0,0.0
1119,El Salvador,2022-08,0,0.0
1120,El Salvador,2022-09,0,0.0
1121,El Salvador,2022-09,0,0.0
1122,El Salvador,2022-10,0,0.0
1123,El Salvador,2022-10,0,0.0
1124,El Salvador,2022-11,0,0.0
1125,El Salvador,2022-11,0,0.0
1126,El Salvador,2022-12,0,0.0
1127,El Salvador,2022-12,0,0.0
1128,Equatorial Guinea,2022-01,0,0.0
1129,Equatorial Guinea,2022-01,0,0.0
1130,Equatorial Guinea,2022-02,0,0.0
1131,Equatorial Guinea,2022-02,0,0.0
1132,Equatorial Guinea,2022-03,0,0.0
1133,Equatorial Guinea,2022-03,0,0.0
1134,Equatorial Guinea,2022-04,0,0.0
1135,Equatorial Guinea,2022-04,0,0.0
1136,Equatorial Guinea,2022-05,0,0.0
1137,Equatorial Guinea,2022-05,0,0.0
1138,Equatorial Guinea,2022-06,0,0.0
1139,Equatorial Guinea,2022-06,0,0.0
1140,Equatorial Guinea,2022-07,0,0.0
1141,Equatorial Guinea,2022-07,0,0.0
1142,Equatorial Guinea,2022-08,0,0.0
1143,Equatorial Guinea,2022-08,0,0.0
1144,Equatorial Guinea,2022-09,0,0.0
1145,Equatorial Guinea,2022-09,0,0.0
1146,Equatorial Guinea,2022-10,0,0.0
1147,Equatorial Guinea,2022-10,0,0.0
1148,Equatorial Guinea,2022-11,0,0.0
1149,Equatorial Guinea,2022-11,0,0.0
1150,Equatorial Guinea,2022-12,0,0.0
1151,Equatorial Guinea,2022-12,0,0.0
1152,Eritrea,2022-01,1,113.34
1153,Eritrea,2022-01,1,113.34
1154,Eritrea,2022-02,0,113.34
1155,Eritrea,2022-02,0,113.34
1156,Eritrea,2022-03,1,113.34
1157,Eritrea,2022-03,1,113.34
1158,Eritrea,2022-04,0,113.34
1159,Eritrea,2022-04,0,113.34
1160,Eritrea,2022-05,2,113.34
1161,Eritrea,2022-05,2,113.34
1162,Eritrea,2022-06,0,113.34
1163,Eritrea,2022-06,0,113.34
1164,Eritrea,2022-07,0,113.34
1165,Eritrea,2022-07,0,113.34
1166,Eritrea,2022-08,0,113.35
1167,Eritrea,2022-08,0,113.35
1168,Eritrea,2022-09,0,113.35
1169,Eritrea,2022-09,0,113.35
1170,Eritrea,2022-10,0,113.35
1171,Eritrea,2022-10,0,113.35
1172,Eritrea,2022-11,0,113.35
1173,Eritrea,2022-11,0,113.35
1174,Eritrea,2022-12,0,113.35
1175,Eritrea,2022-12,0,113.35
1176,Estonia,2022-01,0,0.0
1177,Estonia,2022-01,0,0.0
1178,Estonia,2022-02,0,0.0
1179,Estonia,2022-02,0,0.0
1180,Estonia,2022-03,0,0.0
1181,Estonia,2022-03,0,0.0
1182,Estonia,2022-04,0,0.0
1183,Estonia,2022-04,0,0.0
1184,Estonia,2022-05,0,0.0
1185,Estonia,2022-05,0,0.0
1186,Estonia,2022-06,0,0.0
1187,Estonia,2022-06,0,0.0
1188,Estonia,2022-07,0,0.0
1189,Estonia,2022-07,0,0.0
1190,Estonia,2022-08,0,0.0
1191,Estonia,2022-08,0,0.0
1192,Estonia,2022-09,0,0.0
1193,Estonia,2022-09,0,0.0
1194,Estonia,2022-10,0,0.0
1195,Estonia,2022-10,0,0.0
1196,Estonia,2022-11,0,0.0
1197,Estonia,2022-11,0,0.0
1198,Estonia,2022-12,0,0.0
1199,Estonia,2022-12,0,0.0
1200,Ethiopia,2022-01,208,74.7
1201,Ethiopia,2022-01,208,74.7
1202,Ethiopia,2022-02,58,84.78
1203,Ethiopia,2022-02,58,84.78
1204,Ethiopia,2022-03,57,90.57
1205,Ethiopia,2022-03,57,90.57
1206,Ethiopia,2022-04,133,78.36
1207,Ethiopia,2022-04,133,78.36
1208,Ethiopia,2022-05,54,70.18
1209,Ethiopia,2022-05,54,70.18
1210,Ethiopia,2022-06,107,56.27
1211,Ethiopia,2022-06,107,56.27
1212,Ethiopia,2022-07,29,55.22
1213,Ethiopia,2022-07,29,55.22
1214,Ethiopia,2022-08,1125,55.3
1215,Ethiopia,2022-08,1125,55.3
1216,Ethiopia,2022-09,189,51.88
1217,Ethiopia,2022-09,189,51.88
1218,Ethiopia,2022-10,449,55.9
1219,Ethiopia,2022-10,449,55.9
1220,Ethiopia,2022-11,176,52.32
1221,Ethiopia,2022-11,176,52.32
1222,Ethiopia,2022-12,4,52.68
1223,Ethiopia,2022-12,4,52.68
1224,Fiji,2022-01,0,0.0
1225,Fiji,2022-01,0,0.0
1226,Fiji,2022-02,0,0.0
1227,Fiji,2022-02,0,0.0
1228,Fiji,2022-03,0,0.0
1229,Fiji,2022-03,0,0.0
1230,Fiji,2022-04,0,0.0
1231,Fiji,2022-04,0,0.0
1232,Fiji,2022-05,0,0.0
1233,Fiji,2022-05,0,0.0
1234,Fiji,2022-06,0,0.0
1235,Fiji,2022-06,0,0.0
1236,Fiji,2022-07,0,0.0
1237,Fiji,2022-07,0,0.0
1238,Fiji,2022-08,0,0.0
1239,Fiji,2022-08,0,0.0
1240,Fiji,2022-09,0,0.0
1241,Fiji,2022-09,0,0.0
1242,Fiji,2022-10,0,0.0
1243,Fiji,2022-10,0,0.0
1244,Fiji,2022-11,0,0.0
1245,Fiji,2022-11,0,0.0
1246,Fiji,2022-12,0,0.0
1247,Fiji,2022-12,0,0.0
1248,Finland,2022-01,0,0.0
1249,Finland,2022-01,0,0.0
1250,Finland,2022-02,0,0.0
1251,Finland,2022-02,0,0.0
1252,Finland,2022-03,0,0.0
1253,Finland,2022-03,0,0.0
1254,Finland,2022-04,0,0.0
1255,Finland,2022-04,0,0.0
1256,Finland,2022-05,0,0.0
1257,Finland,2022-05,0,0.0
1258,Finland,2022-06,0,0.0
1259,Finland,2022-06,0,0.0
1260,Finland,2022-07,0,0.0
1261,Finland,2022-07,0,0.0
1262,Finland,2022-08,0,0.0
1263,Finland,2022-08,0,0.0
1264,Finland,2022-09,0,0.0
1265,Finland,2022-09,0,0.0
1266,Finland,2022-10,0,0.0
1267,Finland,2022-10,0,0.0
1268,Finland,2022-11,0,0.0
1269,Finland,2022-11,0,0.0
1270,Finland,2022-12,0,0.0
1271,Finland,2022-12,0,0.0
1272,France,2022-01,0,0.29
1273,France,2022-01,0,0.29
1274,France,2022-02,0,0.29
1275,France,2022-02,0,0.29
1276,France,2022-03,0,0.3
1277,France,2022-03,0,0.3
1278,France,2022-04,0,0.47
1279,France,2022-04,0,0.47
1280,France,2022-05,0,0.46
1281,France,2022-05,0,0.46
1282,France,2022-06,0,0.46
1283,France,2022-06,0,0.46
1284,France,2022-07,0,0.46
1285,France,2022-07,0,0.46
1286,France,2022-08,0,0.46
1287,France,2022-08,0,0.46
1288,France,2022-09,0,0.46
1289,France,2022-09,0,0.46
1290,France,2022-10,0,0.46
1291,France,2022-10,0,0.46
1292,France,2022-11,0,0.46
1293,France,2022-11,0,0.46
1294,France,2022-12,0,0.46
1295,France,2022-12,0,0.46
1296,Gabon,2022-01,0,0.0
1297,Gabon,2022-01,0,0.0
1298,Gabon,2022-02,0,0.0
1299,Gabon,2022-02,0,0.0
1300,Gabon,2022-03,0,0.0
1301,Gabon,2022-03,0,0.0
1302,Gabon,2022-04,0,0.0
1303,Gabon,2022-04,0,0.0
1304,Gabon,2022-05,0,0.0
1305,Gabon,2022-05,0,0.0
1306,Gabon,2022-06,0,0.0
1307,Gabon,2022-06,0,0.0
1308,Gabon,2022-07,0,0.0
1309,Gabon,2022-07,0,0.0
1310,Gabon,2022-08,0,0.0
1311,Gabon,2022-08,0,0.0
1312,Gabon,2022-09,0,0.0
1313,Gabon,2022-09,0,0.0
1314,Gabon,2022-10,0,0.0
1315,Gabon,2022-10,0,0.0
1316,Gabon,2022-11,0,0.0
1317,Gabon,2022-11,0,0.0
1318,Gabon,2022-12,0,0.0
1319,Gabon,2022-12,0,0.0
1320,Gambia,2022-01,0,0.0
1321,Gambia,2022-01,0,0.0
1322,Gambia,2022-02,0,0.0
1323,Gambia,2022-02,0,0.0
1324,Gambia,2022-03,0,0.0
1325,Gambia,2022-03,0,0.0
1326,Gambia,2022-04,0,0.0
1327,Gambia,2022-04,0,0.0
1328,Gambia,2022-05,0,0.0
1329,Gambia,2022-05,0,0.0
1330,Gambia,2022-06,0,0.0
1331,Gambia,2022-06,0,0.0
1332,Gambia,2022-07,0,0.0
1333,Gambia,2022-07,0,0.0
1334,Gambia,2022-08,0,0.0
1335,Gambia,2022-08,0,0.0
1336,Gambia,2022-09,0,0.0
1337,Gambia,2022-09,0,0.0
1338,Gambia,2022-10,0,0.0
1339,Gambia,2022-10,0,0.0
1340,Gambia,2022-11,0,0.0
1341,Gambia,2022-11,0,0.0
1342,Gambia,2022-12,0,0.0
1343,Gambia,2022-12,0,0.0
1344,Georgia,2022-01,0,0.0
1345,Georgia,2022-01,0,0.0
1346,Georgia,2022-02,0,0.0
1347,Georgia,2022-02,0,0.0
1348,Georgia,2022-03,0,0.0
1349,Georgia,2022-03,0,0.0
1350,Georgia,2022-04,0,0.0
1351,Georgia,2022-04,0,0.0
1352,Georgia,2022-05,0,0.0
1353,Georgia,2022-05,0,0.0
1354,Georgia,2022-06,0,0.02
1355,Georgia,2022-06,0,0.02
1356,Georgia,2022-07,0,0.0
1357,Georgia,2022-07,0,0.0
1358,Georgia,2022-08,0,0.0
1359,Georgia,2022-08,0,0.0
1360,Georgia,2022-09,0,0.0
1361,Georgia,2022-09,0,0.0
1362,Georgia,2022-10,0,0.0
1363,Georgia,2022-10,0,0.0
1364,Georgia,2022-11,0,0.0
1365,Georgia,2022-11,0,0.0
1366,Georgia,2022-12,0,0.0
1367,Georgia,2022-12,0,0.0
1368,Germany,2022-01,0,0.0
1369,Germany,2022-01,0,0.0
1370,Germany,2022-02,0,0.0
1371,Germany,2022-02,0,0.0
1372,Germany,2022-03,0,0.05
1373,Germany,2022-03,0,0.05
1374,Germany,2022-04,0,0.03
1375,Germany,2022-04,0,0.03
1376,Germany,2022-05,0,0.03
1377,Germany,2022-05,0,0.03
1378,Germany,2022-06,0,0.03
1379,Germany,2022-06,0,0.03
1380,Germany,2022-07,0,0.03
1381,Germany,2022-07,0,0.03
1382,Germany,2022-08,0,0.03
1383,Germany,2022-08,0,0.03
1384,Germany,2022-09,0,0.03
1385,Germany,2022-09,0,0.03
1386,Germany,2022-10,0,0.05
1387,Germany,2022-10,0,0.05
1388,Germany,2022-11,0,0.03
1389,Germany,2022-11,0,0.03
1390,Germany,2022-12,0,0.03
1391,Germany,2022-12,0,0.03
1392,Ghana,2022-01,0,0.0
1393,Ghana,2022-01,0,0.0
1394,Ghana,2022-02,0,0.0
1395,Ghana,2022-02,0,0.0
1396,Ghana,2022-03,0,0.0
1397,Ghana,2022-03,0,0.0
1398,Ghana,2022-04,0,0.0
1399,Ghana,2022-04,0,0.0
1400,Ghana,2022-05,0,0.0
1401,Ghana,2022-05,0,0.0
1402,Ghana,2022-06,0,0.0
1403,Ghana,2022-06,0,0.0
1404,Ghana,2022-07,0,0.0
1405,Ghana,2022-07,0,0.0
1406,Ghana,2022-08,0,0.0
1407,Ghana,2022-08,0,0.0
1408,Ghana,2022-09,0,0.0
1409,Ghana,2022-09,0,0.0
1410,Ghana,2022-10,0,0.0
1411,Ghana,2022-10,0,0.0
1412,Ghana,2022-11,0,0.0
1413,Ghana,2022-11,0,0.0
1414,Ghana,2022-12,0,0.0
1415,Ghana,2022-12,0,0.0
1416,Greece,2022-01,0,0.07
1417,Greece,2022-01,0,0.07
1418,Greece,2022-02,0,0.07
1419,Greece,2022-02,0,0.07
1420,Greece,2022-03,0,0.07
1421,Greece,2022-03,0,0.07
1422,Greece,2022-04,0,0.07
1423,Greece,2022-04,0,0.07
1424,Greece,2022-05,0,0.05
1425,Greece,2022-05,0,0.05
1426,Greece,2022-06,0,0.07
1427,Greece,2022-06,0,0.07
1428,Greece,2022-07,0,0.05
1429,Greece,2022-07,0,0.05
1430,Greece,2022-08,0,0.05
1431,Greece,2022-08,0,0.05
1432,Greece,2022-09,0,0.05
1433,Greece,2022-09,0,0.05
1434,Greece,2022-10,0,0.07
1435,Greece,2022-10,0,0.07
1436,Greece,2022-11,0,0.07
1437,Greece,2022-11,0,0.07
1438,Greece,2022-12,0,0.07
1439,Greece,2022-12,0,0.07
1440,Guatemala,2022-01,0,0.0
1441,Guatemala,2022-01,0,0.0
1442,Guatemala,2022-02,0,0.0
1443,Guatemala,2022-02,0,0.0
1444,Guatemala,2022-03,0,0.0
1445,Guatemala,2022-03,0,0.0
1446,Guatemala,2022-04,0,0.0
1447,Guatemala,2022-04,0,0.0
1448,Guatemala,2022-05,0,0.0
1449,Guatemala,2022-05,0,0.0
1450,Guatemala,2022-06,0,0.0
1451,Guatemala,2022-06,0,0.0
1452,Guatemala,2022-07,0,0.0
1453,Guatemala,2022-07,0,0.0
1454,Guatemala,2022-08,0,0.0
1455,Guatemala,2022-08,0,0.0
1456,Guatemala,2022-09,0,0.0
1457,Guatemala,2022-09,0,0.0
1458,Guatemala,2022-10,0,0.0
1459,Guatemala,2022-10,0,0.0
1460,Guatemala,2022-11,0,0.0
1461,Guatemala,2022-11,0,0.0
1462,Guatemala,2022-12,0,0.0
1463,Guatemala,2022-12,0,0.0
1464,Guinea,2022-01,0,0.07
1465,Guinea,2022-01,0,0.07
1466,Guinea,2022-02,0,0.04
1467,Guinea,2022-02,0,0.04
